Project;Method;ReleaseID;LOC;CyclomaticComplexity;CognitiveComplexity;Number of Smells;ParameterCount;NestingDepth;StatementCount;LocalVariableCount;ReturnTypeComplexity;MethodHistories;StmtAdded;StmtDeleted;Churn;DistinctAuthors;Bugginess
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/getStringProperty;4.2.1;2;1;0;0;2;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/getObjectProperty;4.2.1;4;1;0;0;1;0;2;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/getPropertyNames;4.2.1;3;1;0;0;0;0;1;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setBooleanProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setByteProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setShortProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setIntProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setLongProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setFloatProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setDoubleProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setStringProperty;4.2.1;8;3;2;0;2;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/setObjectProperty;4.2.1;11;4;3;1;2;1;5;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/checkIfStandardProperty;4.2.1;3;2;1;0;1;1;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/acknowledge;4.2.1;3;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/clearBody;4.2.1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/getSourceName;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/getSubscriberId;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/createClone;4.2.1;4;2;1;0;3;1;2;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/toString;4.2.1;22;1;0;0;0;0;20;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/reset;4.2.1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java/getAckRunnable;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/getJmsMessageType;4.2.1;3;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/isBodyEmpty;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/generateHedwigMessage;4.2.1;12;2;2;0;0;2;4;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readBoolean;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readByte;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readShort;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readChar;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readInt;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readLong;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readFloat;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readDouble;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readString;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readBytes;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readObject;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeBoolean;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeByte;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeShort;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeChar;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeInt;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeLong;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeFloat;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeDouble;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeString;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeBytes;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeBytes;4.2.1;10;3;3;0;3;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeObject;4.2.1;10;3;3;0;1;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/reset;4.2.1;13;3;3;0;0;2;4;2;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/clearBody;4.2.1;6;1;0;0;0;0;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/getPayloadData;4.2.1;7;2;1;0;0;1;5;2;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/createClone;4.2.1;3;1;0;0;3;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/getDataCopy;4.2.1;2;1;0;0;0;0;1;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/unreadObject;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readNextObject;4.2.1;11;4;4;1;0;2;1;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readBoolean;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readByte;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readShort;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readChar;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readInt;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readLong;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readFloat;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readDouble;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readString;4.2.1;10;2;2;0;0;2;3;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/readObject;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeStreamHeader;4.2.1;3;2;1;1;0;1;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/getPayloadAsBytes;4.2.1;9;2;1;0;1;1;7;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeBoolean;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeByte;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeShort;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeChar;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeInt;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeLong;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeFloat;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeDouble;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeString;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeBytes;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeBytes;4.2.1;4;1;0;0;3;0;3;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java/writeObject;4.2.1;23;11;19;1;1;10;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getJmsMessageType;4.2.1;3;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/isBodyEmpty;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/generateHedwigMessage;4.2.1;11;2;2;0;0;2;4;2;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getBoolean;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getByte;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getShort;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getChar;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getInt;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getLong;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getFloat;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getDouble;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getString;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getBytes;4.2.1;3;1;0;0;1;0;1;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getObject;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/getMapNames;4.2.1;3;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setBoolean;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setByte;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setShort;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setChar;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setInt;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setLong;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setFloat;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setDouble;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setString;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setBytes;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setBytes;4.2.1;7;3;2;0;4;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/setObject;4.2.1;7;3;2;0;2;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/itemExists;4.2.1;3;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/clearBody;4.2.1;5;1;0;0;0;0;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/reset;4.2.1;5;2;1;0;0;1;2;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java/createClone;4.2.1;3;1;0;0;3;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/getType;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asBoolean;4.2.1;8;4;3;0;1;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asByte;4.2.1;8;4;3;0;1;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asShort;4.2.1;10;5;4;0;1;1;5;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asInteger;4.2.1;12;6;5;0;1;1;6;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asLong;4.2.1;14;7;6;0;1;1;7;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asFloat;4.2.1;8;4;3;0;1;1;4;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asDouble;4.2.1;10;5;4;0;1;1;5;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asDoubleSelectorProcessing;4.2.1;16;8;7;0;1;1;8;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asIntegerSelectorProcessing;4.2.1;16;8;7;0;1;1;8;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asString;4.2.1;6;3;2;0;1;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asChar;4.2.1;6;3;2;0;1;1;3;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/asBytes;4.2.1;4;2;1;0;1;1;2;0;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/isValidKey;4.2.1;2;1;0;0;1;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/objectToBytes;4.2.1;12;2;3;0;1;3;4;2;2;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/bytesToObject;4.2.1;11;3;4;0;1;3;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/processHedwigMessage;4.2.1;21;9;2;0;5;1;5;3;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/createMessageCopy;4.2.1;14;7;6;0;2;1;7;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/createMessageImplCopy;4.2.1;12;6;5;0;2;1;6;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/generateJMSMessageIdFromSeqId;4.2.1;29;4;5;0;1;3;4;4;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/generateSeqIdFromJMSMessageId;4.2.1;46;8;10;2;1;4;4;11;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java/createCloneForDispatch;4.2.1;4;1;0;0;4;0;3;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/getJmsMessageType;4.2.1;3;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/isBodyEmpty;4.2.1;2;1;0;0;0;0;1;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/generateHedwigMessage;4.2.1;11;2;2;0;0;2;4;2;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/getBodyLength;4.2.1;5;2;1;0;0;1;2;0;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readBoolean;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readByte;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
Bookkeeper;../bookkeeper/hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java/readUnsignedByte;4.2.1;10;3;3;0;0;2;2;1;1;0;0;0;0;0;No
